listing_id	location	title	sub_title	mileage	engine_details	asking_price	vendor	sale_type
1668259252175-3860111933-location	New Plymouth, Taranaki	2004 Nissan Maxima	 Surplus to requirements 	295,000km	3498cc, Petrol, Automatic	$2,600	 Private seller 	Or near offer  $2,600
1668259252185-3859890331-location	Christchurch, Canterbury	2020 Nissan Leaf	 92.82% STATE OF HEALTH 	9,052km	Electric, Automatic	$50,990		Asking price  $50,990
1668259252191-3859821340-location	Lower Hutt, Wellington	2007 Nissan Dualis	sub_title missing	82,000km	1990cc, Petrol, Automatic	$9,990		Asking price  $9,990
1668259252197-3859795778-location	Dunedin, Otago	2014 Nissan Leaf	 Good condition, one NZ owner, 78000km 	78,000km	Electric	$8,000	 Private seller 	sale_type missing
1668259252223-3859609195-location	Manukau, Auckland	1989 Nissan Datsun	 Nissan D21 	251,145km	2660cc, Diesel	$10,500	 Private seller 	Or near offer  $10,500
1668259252229-3859344177-location	Christchurch City, Canterbury	2005 Nissan Teana	 Tidy and great condition 	86,200km	2340cc, Petrol, Automatic	$5,900	 Private seller 	Or near offer  $5,900
1668259252235-3859323113-location	Auckland, Auckland	2018 Nissan Leaf	 ELIGIBLE FOR EV REBATE OF $3,450 - ASK US! 	16,000km	Electric, Automatic	$39,995		Asking price  $39,995
1668259252244-3858938218-location	Auckland, Auckland	2011 Nissan Skyline	 Sale Sale Sale 	60,736km	3700cc, Petrol, Automatic	$20,855		Asking price  $20,855
1668259252251-3858925316-location	Hamilton, Waikato	2021 Nissan Navara	 NO DEPOSIT FINANCE AVAILABLE T.A.P 	14,362km	2298cc, Diesel, Manual	$32,950		Asking price  $32,950
1668259252257-3858890907-location	Hamilton, Waikato	2015 Nissan X-Trail	 -EASY FINANCE FROM 9.95% - 	132,863km	2000cc, Petrol, Automatic	$21,995		Asking price  $21,995
1668259252263-3858883268-location	Franklin, Auckland	1998 Nissan Primera	 NZ new Steve Millen Primera 	164,821km	1998cc, Petrol, Automatic	$17,500	 Private seller 	Or near offer  $17,500
1668259252274-3858739555-location	Rolleston, Canterbury	2008 Nissan Skyline	 350gt  skyline 	127,000km	3490cc, Petrol, Automatic	$8,750	 Private seller 	sale_type missing
1668259252280-3858631653-location	Onehunga, Auckland	2005 Nissan Note	 ALLOY WHEELS / AIRCONDITION / ELECTRIC MIRRORS / 	119,006km	1498cc, Petrol, Automatic	$4,990		Asking price  $4,990
1668259252286-3858631611-location	Onehunga, Auckland	2005 Nissan Tiida	 AIRCONDITION / ELECTRIC MIRRORS / RECLINER SEATS 	113,162km	1490cc, Petrol, Automatic	$4,990		Asking price  $4,990
1668259252297-3858615811-location	Auckland, Auckland	2017 Nissan X-Trail	 *Zero Deposit+On Spot Finance Available,T&C Apply* 	81,960km	2000cc, Petrol, Automatic	$23,940		Asking price  $23,940
1668259252321-3858565645-location	Wellington, Wellington	2015 Nissan Cube	sub_title missing	82,682km	1498cc, Petrol, Automatic	$12,995		Asking price  $12,995
1668259252332-3858531485-location	Hamilton, Waikato	2013 Nissan Serena	 *SPECIAL LOW FINANCE RATES - FROM 8.95%  BE QUICK* 	84,000km	2000cc, Hybrid, Automatic	$14,985		Asking price  $14,985
1668259252338-3858428554-location	Auckland City, Auckland	2013 Nissan X-Trail	sub_title missing	125,000km	2488cc, Petrol, Automatic	$14,990	 Private seller 	Asking price  $14,990
1668259252344-3858371246-location	Auckland, Auckland	2007 Nissan Skyline	 CERTIFIED LOW MILEAGE OF ONLY 69550 KMS. 	69,550km	3500cc, Petrol, Automatic	$11,995		Asking price  $11,995
1668259252350-3858371245-location	Auckland, Auckland	2007 Nissan Fuga	 CERTIFIED LOW MILEAGE OF ONLY 70176 KMS. 	70,176km	3500cc, Petrol, Automatic	$10,995		Asking price  $10,995
1668259252361-3858346101-location	Auckland City, Auckland	2017 Nissan Navara	 2017 Nissan Navara ST-X 2.3D / 7 AM / UT 4DR 	98,000km	2298cc, Diesel, Automatic	$31,750	 Private seller 	Or near offer  $31,750
1668259252367-3858263151-location	Auckland City, Auckland	2007 Nissan Dualis	 Fresh imported, high spec, low ks 4WD, good on gas 	70,558km	1997cc, Petrol, Automatic	$8,989	 Private seller 	Or near offer  $8,989
1668259259565-3858160172-location	New Plymouth, Taranaki	2013 Nissan Navara	 NZ new, great condition, 4 x 4. 	195,353km	2488cc, Diesel, Manual	$19,000	 Private seller 	sale_type missing
1668259259572-3858115607-location	Palmerston, Otago	2014 Nissan Navara	sub_title missing	148,600km	2991cc, Diesel, Automatic	$27,000	 Private seller 	sale_type missing
1668259259602-3857891838-location	Auckland, Auckland	2020 Nissan Leaf	 PRO PILOT DRIVING / E PEDAL / 360 CAMERA 	30,000km	Electric, Automatic	$43,995		Asking price  $43,995
1668259259609-3857605164-location	Lower Hutt, Wellington	2017 Nissan Note	 --FULL 6 MONTH MTA DEALER WARRANTY-- 	113,129km	1200cc, Hybrid, Automatic	$15,930		Asking price  $15,930
1668259259615-3857470512-location	Christchurch City, Canterbury	2013 Nissan Pulsar	 Single owner from new 	122,000km	1798cc, Petrol, Automatic	$11,500	 Private seller 	Or near offer  $11,500
1668259259624-3857369161-location	Christchurch, Canterbury	2020 Nissan Leaf	 93.22% STATE OF HEALTH 	32,852km	Electric, Automatic	$49,990		Asking price  $49,990
1668259259631-3857369152-location	Christchurch, Canterbury	2005 Nissan Tiida	 JUST TRADED - NEW WOF & SERVICE 	186,102km	1490cc, Petrol, Automatic	$5,490		Asking price  $5,490
1668259259636-3857268822-location	Hamilton, Waikato	2022 Nissan Juke	 See our huge range of near new used vehicles 	4,800km	1000cc, Petrol, Automatic	$33,650		Asking price  $33,650
1668259259646-3857455149-location	Taupo, Waikato	2020 Nissan Navara	sub_title missing	11,000km	2298cc, Petrol, Automatic	$28,990		Asking price  $28,990
1668259259657-3857204960-location	Manawatu, Manawatu	2015 Nissan X-Trail	 6.95% FINANCE SPECIAL ON NOW 	84,286km	2488cc, Petrol, Automatic	$22,990		Asking price  $22,990
1668259259663-3857161050-location	Wellington City, Wellington	2017 Nissan Pathfinder	 Great condition Pathfinder priced to sell! 	73,920km	3498cc, Petrol, Automatic	$29,990	 Private seller 	sale_type missing
1668259259669-3857144300-location	Christchurch, Canterbury	2009 Nissan X-Trail	" AA"""" CERTIFIED IMPORTS - EASY FINANCE AVAILABLE "	128,000km	2000cc, Petrol, Automatic	$10,990		Asking price  $10,990
1668259259710-3858833986-location	Auckland, Auckland	2014 Nissan X-Trail	 *Zero Deposit/On Spot Finance Available, TC Apply* 	91,432km	1997cc, Petrol, Automatic	$18,990		Asking price  $18,990
1668259259717-3857128664-location	Hawke's Bay, Hawke's Bay	2020 Nissan X-Trail	 TOW BAR AND WIRING INCLUDED 	36,685km	2488cc, Petrol, Automatic	$31,990		Asking price  $31,990
1668259259723-3857119964-location	Auckland, Auckland	2013 Nissan Juke	 AA APPRAISED FOR YOUR PEACE OF MIND 	121,256km	1498cc, Petrol, Automatic	$11,974		Asking price  $11,974
1668259259735-3857119403-location	Hawke's Bay, Hawke's Bay	2021 Nissan X-Trail	 TOW BAR AND WIRING INCLUDED 	24,987km	2488cc, Petrol, Automatic	$31,990		Asking price  $31,990
1668259259743-3857073263-location	Auckland, Auckland	2015 Nissan X-Trail	 REBATE OF $686.83 	100,489km	2000cc, Hybrid, Automatic	$23,975		Asking price  $23,975
1668259259749-3857032222-location	Auckland, Auckland	2010 Nissan Fuga	 ** EARLY CHRISTMAS CLEARANCE SALES** 	129,489km	2495cc, Petrol, Automatic	$11,950		Asking price  $11,950
1668259259759-3857024186-location	Hamilton, Waikato	2019 Nissan Note	 Nissan Note - 2019 Hybrid - excellent condition! 	66,884km	1190cc, Hybrid	$22,995	 Private seller 	Or near offer  $22,995
1668259259764-3857016661-location	, Northland	2006 Nissan X-Trail	 LOW KMS 4WD AUTOTECH AXIS SPEC 	80,800km	1990cc, Petrol, Automatic	$10,995		Asking price  $10,995
1668259259770-3856846703-location	Remuera, Auckland	2007 Nissan March	 Best travel companion #taquito 	71,400km	1240cc, Petrol, Automatic	$3,050	 Private seller 	sale_type missing
1668259259812-3856831657-location	Auckland, Auckland	2007 Nissan X-Trail	 **Easy and Flexible Finance Available, TC Apply** 	152,000km	2000cc, Petrol, Automatic	$7,925		Asking price  $7,925
1668259266076-3856795911-location	Lower Hutt, Wellington	2021 Nissan Juke	 OPEN 7 DAYS! 	13,450km	999cc, Petrol, Automatic	$33,990		Asking price  $33,990
1668259266086-3856657599-location	Whanganui, Whanganui	2017 Nissan Navara	 Very Tidy  2017 Nissan Navara 2wd 	79,698km	2298cc, Diesel, Manual	$27,000	 Private seller 	Or near offer  $27,000
1668259266093-3856625791-location	Auckland, Auckland	2019 Nissan Note	 Sale Sale Sale 	3,014km	1200cc, Hybrid, Automatic	$22,980		Asking price  $22,980
1668259266101-3856614237-location	Christchurch City, Canterbury	2015 Nissan Leaf	 11/12 Bars SoH Leaf 	53,000km	Electric	$14,500	 Private seller 	Or near offer  $14,500
1668259266112-3856587889-location	Taupo, Waikato	2022 Nissan Navara	sub_title missing	6,500km	2298cc, Diesel, Automatic	$65,990		Asking price  $65,990
1668259266120-3856464911-location	Auckland, Auckland	2022 Nissan X-Trail	sub_title missing	16km	2500cc, Petrol, Automatic	$61,050		Asking price  $61,050
1668259266131-3855750934-location	Porirua, Wellington	2002 Nissan Navara	sub_title missing	283,000km	2488cc, Diesel, Manual	$10,000	 Private seller 	sale_type missing
1668259266138-3855709135-location	Auckland, Auckland	2013 Nissan Juke	 NO CLEAN CAR FEES REQUIRED! 	118,338km	1500cc, Petrol, Automatic	$11,474		Asking price  $11,474
1668259266147-3855702009-location	Christchurch City, Canterbury	2018 Nissan Leaf	 Imported New from UK.  White with black accents, 	85,000km	Electric, Automatic	$28,900	 Private seller 	sale_type missing
1668259266155-3855648468-location	Waipukurau, Hawke's Bay	2005 Nissan Tiida	 Very tidy condition 	232,987km	1797cc, Petrol, Automatic	$4,250	 Private seller 	Asking price  $4,250
1668259266170-3855313009-location	Christchurch, Canterbury	2017 Nissan e-NV200	 $3450 REBATE ! | LOW MILEAGE | INCLUDES ORC & CORD 	55,534km	Electric, Automatic	$30,990		Asking price  $30,990
1668259266178-3855107592-location	Christchurch, Canterbury	2017 Nissan Leaf	 90.04% STATE OF HEALTH 	15,319km	Electric, Automatic	$37,990		Asking price  $37,990
1668259266186-3855039433-location	Auckland, Auckland	2010 Nissan Skyline	 ZERO DEPOSIT FINANCE; EXTENDED TERM FOR WORK VISAS 	110,000km	2500cc, Petrol, Automatic	$9,999		Asking price  $9,999
1668259266199-3855025420-location	Auckland, Auckland	2016 Nissan NV350	 COMMERCIAL VAN WITH 3/6 SEATER OPTION. 	76,599km	2000cc, Petrol, Automatic	$26,995		Asking price  $26,995
1668259266207-3855025346-location	Auckland, Auckland	2016 Nissan NV350	 PUSH START WITH SMART KEYLESS ENTRY SYSTEM. 	92,234km	2000cc, Petrol, Automatic	$28,995		Asking price  $28,995
1668259266216-3855025337-location	Auckland, Auckland	2016 Nissan NV350	 CERTIFIED LOW MILEAGE OF ONLY 53258 KILOMETERS. 	53,258km	2000cc, Petrol, Automatic	$29,995		Asking price  $29,995
1668259266228-3855013086-location	Auckland, Auckland	2022 Nissan X-Trail	 BRAND NEW, NEW SHAPE, AVAILABLE IN STOCK 	mileage missing	2500cc, Petrol, Automatic	$57,050		Asking price  $57,050
1668259266236-3854907736-location	Hamilton, Waikato	2004 Nissan Presage	 **FREE 1 YEAR WARRANTY-EASY FINANCE- GREAT RATES** 	211,169km	2488cc, Petrol, Automatic	$5,995		Asking price  $5,995
1668259266245-3854907733-location	Hamilton, Waikato	2007 Nissan Fuga	 **FREE 1 YEAR WARRANTY-EASY FINANCE- GREAT RATES** 	165,865km	4490cc, Petrol, Automatic	$11,995		Asking price  $11,995
1668259266266-3854907728-location	Hamilton, Waikato	2006 Nissan Fairlady	 **FREE 1 YEAR WARRANTY-EASY FINANCE- GREAT RATES** 	203,140km	3500cc, Petrol, Manual	$17,995		Asking price  $17,995
1668259266274-3854822786-location	Onehunga, Auckland	2006 Nissan Note	 AIRCONDITION / ELECTRIC MIRRORS / RECLINER SEATS 	144,774km	1496cc, Petrol, Automatic	$4,490		Asking price  $4,490
1668259266281-3854790883-location	Napier, Hawke's Bay	2015 Nissan Navara	 Door-to-door delivery anywhere in NZ 	101,000km	2500cc, Petrol, Manual	$25,990		Asking price  $25,990
1668259272538-3854380058-location	Auckland, Auckland	2015 Nissan Leaf	 ELIGIBLE FOR EV REBATE OF $3,450 	3,000km	Electric, Automatic	$19,995		Asking price  $19,995
1668259272546-3854380057-location	Auckland, Auckland	2018 Nissan Leaf	 ELIGIBLE FOR EV REBATE OF $3,450 - ASK US! 	53,000km	Electric, Automatic	$36,995		Asking price  $36,995
1668259272559-3853848472-location	Lower Hutt, Wellington	2012 Nissan Serena	 --FULL 6 MONTH MTA DEALER WARRANTY-- 	107,606km	2000cc, Hybrid, Automatic	$14,990		Asking price  $14,990
1668259272602-3853746898-location	Auckland, Auckland	2016 Nissan Leaf	 GET $3450 REBATE - ELIGIBLE FOR CLEAN CAR REBATE* 	71,849km	Electric, Automatic	$18,474		Asking price  $18,474
1668259272610-3853740842-location	Auckland City, Auckland	2018 Nissan X-Trail	 Brand new from Nissan NZ 	75,300km	2488cc, Petrol, Automatic	$25,990	 Private seller 	sale_type missing
1668259272617-3853660927-location	Tauranga, Bay of Plenty	2018 Nissan Navara	 NZ NEW, ALLOYS, 2WD, CANOPY, FULL SERVICE 	178,401km	2298cc, Petrol, Automatic	$29,880		Asking price  $29,880
1668259272628-3853657898-location	Auckland, Auckland	2017 Nissan Leaf	 O.R.C FREE! 8.95% INTEREST RATE! LIMITED TIME ONLY 	31,000km	Electric, Automatic	$24,974		Asking price  $24,974
1668259272634-3853619532-location	Christchurch, Canterbury	2018 Nissan NV350	 FITTED WITH HYDRALIC HOIST RATED TO 400KG 	119,517km	2500cc, Diesel, Automatic	$31,990		Asking price  $31,990
1668259272640-3853598072-location	Auckland, Auckland	2017 Nissan Leaf	 ELIGIBLE FOR EV REBATE OF $3,450 - ASK US! 	53,000km	Electric, Automatic	$38,995		Asking price  $38,995
1668259272649-3853598071-location	Auckland, Auckland	2017 Nissan Leaf	 ELIGIBLE FOR EV REBATE OF $3,450 - ASK US! 	32,000km	Electric, Automatic	$36,995		Asking price  $36,995
1668259272655-3853569445-location	Hamilton, Waikato	2011 Nissan Serena	 RATED  4.9/5  STAR  GOOGLE  REVIEWS  =  TRUSTED 	116,000km	2000cc, Petrol, Automatic	$11,985		Asking price  $11,985
1668259272661-3853401994-location	Auckland, Auckland	2019 Nissan X-Trail	 EASY FINANCE AVAILABLE 1 YR FREE WARRANTY 	52,795km	2488cc, Petrol, Automatic	$27,989		Asking price  $27,989
1668259272700-3853401507-location	Auckland, Auckland	2014 Nissan Serena	 8 SEATER HYBRID VAN WITH 360° VIEW CAMERA. 	133,977km	2000cc, Petrol, Automatic	$14,995		Asking price  $14,995
1668259272707-3853401446-location	Hamilton, Waikato	2014 Nissan Note	 RATED  4.9/5  STAR  GOOGLE  REVIEWS  =  TRUSTED 	73,000km	1200cc, Petrol, Automatic	$10,985		Asking price  $10,985
1668259272714-3853360949-location	Napier, Hawke's Bay	2017 Nissan Navara	 STUNNING EXAMPLE - LEATHER - SUNROOF 	75,500km	2298cc, Diesel, Automatic	$34,990		Asking price  $34,990
1668259272725-3853248191-location	Hamilton, Waikato	2017 Nissan March	 NO CLEAN CAR FEES REQUIRED! 	72,635km	1200cc, Petrol, Automatic	$7,974		Asking price  $7,974
1668259272731-3853123516-location	Onehunga, Auckland	2007 Nissan Tiida	 AIRCONDITION / ELECTRIC MIRRORS / RECLINER SEATS 	185,184km	1498cc, Petrol, Automatic	$4,190		Asking price  $4,190
1668259272738-3853123514-location	Onehunga, Auckland	2007 Nissan Bluebird	 AIRCONDITION / ELECTRIC MIRRORS / RECLINER SEATS 	145,592km	1490cc, Petrol, Automatic	$4,990		Asking price  $4,990
1668259272748-3853018687-location	Hamilton, Waikato	2013 Nissan Serena	 *SPECIAL LOW FINANCE RATES - FROM 8.95%  BE QUICK* 	126,000km	2000cc, Hybrid, Automatic	$11,985		Asking price  $11,985
1668259272754-3852891821-location	Napier, Hawke's Bay	2007 Nissan Navara	 Reliable Ute 	261km	2488cc, Diesel, Manual	$22,500	 Private seller 	Or near offer  $22,500
1668259272760-3852316552-location	Auckland, Auckland	2011 Nissan Fuga	 Sale Sale Sale 	96,910km	3500cc, Hybrid, Automatic	$13,980		Asking price  $13,980
1668259272798-3852295685-location	Manukau, Auckland	1994 Nissan Atlas	sub_title missing	259,428km	2289cc, Diesel, Manual	$6,000	 Private seller 	sale_type missing
1668259279219-3852196110-location	Auckland, Auckland	2011 Nissan Juke	 FREE 1 YEAR MECHANICAL WARRANTY 	60,298km	1618cc, Petrol, Automatic	$16,966.50		Asking price  $16,966.50
1668259279231-3852149088-location	Auckland City, Auckland	2011 Nissan Dualis	 Low kms 	67,000km	1997cc, Petrol, Automatic	$15,000	 Private seller 	Or near offer  $15,000
1668259279238-3852145346-location	Auckland, Auckland	2009 Nissan Fairlady	 EASY FINANCE ON SPOT + ANY TRADE-INS ARE WELCOME 	154,000km	3700cc, Petrol, Automatic	$22,855		Asking price  $22,855
1668259279246-3852145313-location	Auckland, Auckland	2012 Nissan Leaf	 EASY FINANCE ON SPOT + ANY TRADE-INS ARE WELCOME 	4,000km	Electric, Automatic	$16,980		Asking price  $16,980
1668259279257-3852052661-location	Onehunga, Auckland	2011 Nissan Tiida	 ALLOY WHEELS / AIRCONDITION / ELECTRIC MIRRORS / R 	95,933km	1490cc, Petrol, Automatic	$5,990		Asking price  $5,990
1668259279266-3852052656-location	Onehunga, Auckland	2009 Nissan Tiida	 AIRCONDITION / ELECTRIC MIRRORS / RECLINER SEATS 	193,656km	1498cc, Petrol, Automatic	$4,490		Asking price  $4,490
1668259279274-3852040893-location	Rangiora, Canterbury	2009 Nissan Skyline	 TRADE IN SPECIAL!! LOW KMS NISSAN LUXURY! BARGAIN! 	68,176km	3690cc, Petrol, Automatic	$9,999	 Private seller 	sale_type missing
1668259279284-3852001058-location	Lower Hutt City, Wellington	2014 Nissan Serena	 Certified SELF-CONTAINED! 	33,461km	1997cc, Hybrid, Automatic	$19,990	 Private seller 	Or near offer  $19,990
1668259279291-3851982281-location	Dunedin, Otago	2011 Nissan Navara	sub_title missing	235,000km	2488cc, Diesel, Manual	$20,000	 Private seller 	sale_type missing
1668259279297-3851912175-location	Auckland City, Auckland	2012 Nissan Leaf	 8 Bar + charger included + 2 keys 	128,000km	Electric, Automatic	$6,500	 Private seller 	Asking price  $6,500
1668259279304-3851910230-location	Christchurch, Canterbury	2014 Nissan Juke	" AA"""" CERTIFIED IMPORTS - EASY FINANCE AVAILABLE "	109,300km	1500cc, Petrol, Automatic	$14,990		Asking price  $14,990
1668259279319-3851873900-location	Manukau, Auckland	2017 Nissan Navara	 Warrior Edition 2WD Automatic 	81,000km	2298cc, Diesel, Manual	$33,680	 Private seller 	Asking price  $33,680
1668259279326-3851827407-location	Christchurch, Canterbury	2014 Nissan Leaf	 79.63% STATE OF HEALTH 	87,964km	Electric, Automatic	$19,990		Asking price  $19,990
1668259279334-3851827199-location	Christchurch, Canterbury	2016 Nissan Leaf	 77.70% STATE OF HEALTH 	72,680km	Electric, Automatic	$18,990		Asking price  $18,990
1668259279343-3851773634-location	Hokitika, West Coast	2012 Nissan Navara	 nice tidy example of a very poular model 	260,000km	2488cc, Diesel, Automatic	$21,000	 Private seller 	Or near offer  $21,000
1668259279352-3851703192-location	Onehunga, Auckland	2007 Nissan March	 AIRCONDITION / ELCTRIC MIRRORS / RECLINER SEATS 	57,052km	1386cc, Petrol, Automatic	$4,990		Asking price  $4,990
1668259279373-3851675893-location	Hamilton, Waikato	2017 Nissan Caravan	 UNSURE?  CHECK OUT OUR  4.9/5  STAR GOOGLE REVIEWS 	50,000km	2000cc, Petrol, Automatic	$29,985		Asking price  $29,985
1668259279383-3851668268-location	Hamilton, Waikato	2013 Nissan Serena	 UNSURE?  CHECK OUT OUR  4.9/5  STAR GOOGLE REVIEWS 	103,000km	2000cc, Petrol, Automatic	$14,985		Asking price  $14,985
1668259279420-3851418272-location	Auckland, Auckland	2018 Nissan Leaf	 ELIGIBLE FOR EV REBATE OF $3,450 - ASK US! 	12,000km	Electric, Automatic	$38,995		Asking price  $38,995
1668259279429-3851054857-location	Hamilton, Waikato	1990 Nissan 300ZX	 Twin turbo, Manual 	170,208km	2960cc, Petrol	$28,000	 Private seller 	Or near offer  $28,000
1668259279437-3851261885-location	Warkworth, Auckland	2019 Nissan Qashqai	sub_title missing	165,000km	1997cc, Petrol, Automatic	$18,000	 Private seller 	Asking price  $18,000
1668259279448-3850689457-location	Porirua, Wellington	2005 Nissan Serena	 People Mover converts to Festival Camper 	180,000km	1990cc, Petrol, Automatic	$8,500	 Private seller 	sale_type missing
1668259285779-3850688520-location	Blenheim, Marlborough	2010 Nissan Tiida	 BRAND NEW WOF, REG,  & SERVICE 	197,744km	1490cc, Petrol, Automatic	$3,300	 Private seller 	Or near offer  $3,300
1668259285821-3850613172-location	Christchurch, Canterbury	2020 Nissan Leaf	 93.80% STATE OF HEALTH 	1,979km	Electric, Automatic	$45,990		Asking price  $45,990
1668259285829-3850613169-location	Christchurch, Canterbury	2017 Nissan Leaf	 80.44% STATE OF HEALTH 	24,038km	Electric, Automatic	$24,990		Asking price  $24,990
1668259285836-3850612343-location	Christchurch, Canterbury	2017 Nissan Leaf	 81.57% STATE OF HEALTH 	90,137km	Electric, Automatic	$23,990		Asking price  $23,990
1668259285854-3850581570-location	Auckland, Auckland	2017 Nissan Note	sub_title missing	90,000km	1200cc, Hybrid, Automatic	$15,980		Asking price  $15,980
1668259285862-3850480000-location	Auckland, Auckland	2007 Nissan X-Trail	 !! TRADE IN SPECIAL, WON'T LAST, HURRY !! 	218,800km	2000cc, Petrol, Automatic	$6,990		Asking price  $6,990
1668259285871-3849475339-location	Hamilton, Waikato	2009 Nissan Serena	 Mobility vehicle, rear ramp, 6 seater, low Km's 	98,000km	1990cc, Petrol, Automatic	$23,000	 Private seller 	Asking price  $23,000
1668259285882-3849451994-location	Auckland, Auckland	2013 Nissan Sylphy	 NO CLEAN CAR FEES REQUIRED! 	87,530km	1800cc, Petrol, Automatic	$9,474		Asking price  $9,474
1668259285889-3849410026-location	Auckland, Auckland	2015 Nissan Leaf	 PAY ONLY $16330 AFTER $3450 CASH BACK REBATE! 	64,986km	Electric, Automatic	$19,280		Asking price  $19,280
1668259285897-3849359306-location	Christchurch, Canterbury	2009 Nissan Presage	 NO CLEAN CAR FEES REQUIRED! 	169,915km	2480cc, Petrol, Automatic	$4,474		Asking price  $4,474
1668259285922-3849348244-location	Darfield, Canterbury	2015 Nissan Navara	 Top Spec 2015 Navara 	106,100km	2488cc, Diesel, Automatic	$33,500	 Private seller 	Or near offer  $33,500
1668259285929-3849336596-location	Botany Downs, Auckland	1988 Nissan Pulsar	 A very rare example of Nissan's T-Top Roof 	204,000km	1590cc, Petrol	$17,990	 Private seller 	sale_type missing
1668259285936-3849302373-location	Waikato, Waikato	2017 Nissan Note	 **Easy and Flexible Finance Available, TC Apply** 	96,000km	1198cc, Hybrid, Automatic	$15,990		Asking price  $15,990
1668259285946-3849170765-location	Auckland, Auckland	2017 Nissan Note	 50% OFF WARRANTY, FINANCE FRM 8.95% 	38,000km	1200cc, Hybrid, Automatic	$18,350		Asking price  $18,350
1668259285954-3849124384-location	Auckland, Auckland	2018 Nissan Leaf	 O.R.C FREE! 8.95% INTEREST RATE! LIMITED TIME ONLY 	82,000km	Electric, Automatic	$31,974		Asking price  $31,974
1668259285962-3849099176-location	Auckland, Auckland	2020 Nissan Kicks	 O.R.C FREE! 8.95% INTEREST RATE! LIMITED TIME ONLY 	8,000km	1200cc, Hybrid, Automatic	$35,974		Asking price  $35,974
1668259285973-3849088133-location	Auckland, Auckland	2017 Nissan Leaf	 O.R.C FREE! 8.95% INTEREST RATE! LIMITED TIME ONLY 	45,000km	Electric, Automatic	$31,974		Asking price  $31,974
1668259285981-3848368180-location	Auckland, Auckland	2013 Nissan Serena	sub_title missing	101,000km	1997cc, Hybrid, Automatic	$13,250	 Dealer | DLPS Cars 	Asking price  $13,250
1668259285989-3848281072-location	Christchurch, Canterbury	2015 Nissan Navara	 ARRIVING MONDAY 7TH NOVEMBER - CALL THE TEAM TODAY 	86,300km	2500cc, Diesel, Manual	$24,850		Asking price  $24,850
1668259285999-3848164106-location	Auckland, Auckland	2011 Nissan Fuga	 Sale Sale Sale 	84,836km	3500cc, Hybrid, Automatic	$16,480		Asking price  $16,480
1668259286007-3847883547-location	Auckland, Auckland	2015 Nissan March	 NEW SHAPE, R/CAMERA, LOW KMS!!! 	47,700km	1200cc, Petrol, Automatic	$9,980		Asking price  $9,980
1668259286023-3847856510-location	Wellington, Wellington	2022 Nissan Navara	 5 YEAR WARRANTY. CANOPY, TUFF DECK, 3 ROOF RACK 	4,000km	2298cc, Diesel, Manual	$62,990		Asking price  $62,990
1668259293416-3847676962-location	Christchurch, Canterbury	2016 Nissan Leaf	 REBATE $3450 	16,470km	Electric, Automatic	$19,950		Asking price  $19,950
1668259293426-3847676953-location	Christchurch, Canterbury	2017 Nissan Leaf	 REBATE $3450 	19,996km	Electric, Automatic	$19,950		Asking price  $19,950
1668259293432-3847676950-location	Christchurch, Canterbury	2015 Nissan Leaf	 REBATE $3450 	48,373km	Electric, Automatic	$17,950		Asking price  $17,950
1668259293436-3847676655-location	Christchurch, Canterbury	2016 Nissan Leaf	 REBATE $3450 	36,241km	Electric, Automatic	$19,950		Asking price  $19,950
1668259293441-3847676578-location	Christchurch, Canterbury	2017 Nissan Leaf	 REBATE $3450 	22,009km	Electric, Automatic	$19,950		Asking price  $19,950
1668259293484-3847676441-location	Christchurch, Canterbury	2017 Nissan Leaf	 REBATE $3450 	32,800km	Electric, Automatic	$19,950		Asking price  $19,950
1668259293490-3847575817-location	Auckland, Auckland	2016 Nissan Leaf	 SOH 66.37% WITH DRIVING RANGE OF 147 KILOMETERS. 	96,153km	Automatic	$19,995		Asking price  $19,995
1668259293496-3847575816-location	Auckland, Auckland	2016 Nissan Leaf	 SOH 87.10% WITH DRIVING RANGE OF 186 KILOMETERS. 	30,716km	Automatic	$24,995		Asking price  $24,995
1668259293503-3847144587-location	Auckland City, Auckland	2010 Nissan Skyline	 Nissan skyline crossover 370GT with a bodykit! 	125,000km	3690cc, Petrol, Automatic	$17,000	 Private seller 	Or near offer  $17,000
1668259293512-3846640443-location	Auckland, Auckland	2016 Nissan Note	sub_title missing	91,271km	1200cc, Hybrid, Automatic	$15,849		Asking price  $15,849
1668259293518-3846583106-location	Hastings, Hawke's Bay	2019 Nissan Navara	 2WD / 360 CAMERA / TRADE / FINANCE 	87,102km	2300cc, Diesel, Automatic	$44,990		Asking price  $44,990
1668259293524-3846524017-location	Auckland, Auckland	2012 Nissan Fuga	 *Radar Cruise Control, Bluetooth, Reverse Camera* 	132,000km	3500cc, Hybrid, Automatic	$15,915		Asking price  $15,915
1668259293534-3846514210-location	Auckland, Auckland	2013 Nissan Juke	 AA APPRAISED FOR YOUR PEACE OF MIND 	59,380km	1498cc, Petrol, Automatic	$12,974		Asking price  $12,974
1668259293539-3846370242-location	Christchurch City, Canterbury	2008 Nissan Skyline	 Price negotiable - make an offer (no trades) 	155,372km	3690cc, Petrol, Automatic	$12,999	 Private seller 	Or near offer  $12,999
1668259293545-3846361627-location	Auckland, Auckland	2013 Nissan Juke	 AA APPRASED FOR YOUR PEACE OF MIND 	88,500km	1498cc, Petrol, Automatic	$11,974		Asking price  $11,974
